store_primary_category,total_items,subtotal,num_distinct_items,min_item_price,max_item_price,total_onshift_partners,total_busy_partners,total_outstanding_orders,delivery_duration,partner_density,order_day,order_hour,order_period,busy_ratio,avg_item_price,order_size,grouped_category,order_period_encoded,log_delivery_duration,is_high_duration
pasta,4,3495,4,250,1175,84.0,85.0,149.0,5213.0,0.56,Thursday,3,Night,1.0,873.75,Medium,Italian,3,8.559102594493448,1
pasta,2,2058,2,737,1129,85.0,75.0,144.0,5037.0,0.5862068965517241,Monday,2,Night,0.872093023255814,1029.0,Small,Italian,3,8.524764456912555,1
pasta,1,925,1,925,925,56.0,56.0,95.0,6319.0,0.5833333333333334,Monday,1,Night,0.9824561403508772,925.0,Small,Italian,3,8.751474487140904,1
italian,2,3000,2,800,1500,15.0,17.0,32.0,5185.0,0.4545454545454545,Tuesday,3,Night,1.0625,1500.0,Small,Italian,3,8.55371796609861,1
pasta,5,3285,4,250,1695,70.0,72.0,93.0,5367.0,0.7446808510638298,Friday,20,Evening,1.0140845070422535,657.0,Medium,Italian,1,8.588210678651517,1
chinese,1,1245,1,1195,1195,15.0,15.0,11.0,5827.0,1.25,Monday,19,Evening,0.9375,1245.0,Small,Asian,1,8.670429167315095,1
fast,9,1937,6,100,249,2.0,2.0,4.0,5531.0,0.4,Sunday,17,Evening,0.6666666666666666,215.22222222222223,Medium,Fast Food,1,8.61830469278465,1
thai,3,3397,3,999,1099,14.0,14.0,19.0,5017.0,0.7,Monday,1,Night,0.9333333333333332,1132.3333333333333,Medium,Asian,3,8.520786726926367,1
dessert,2,1175,2,500,500,68.0,67.0,103.0,4915.0,0.6538461538461539,Sunday,3,Night,0.9710144927536232,587.5,Small,Desserts,3,8.500250470685925,1
dessert,2,1175,2,500,500,39.0,41.0,75.0,5944.0,0.5131578947368421,Tuesday,3,Night,1.025,587.5,Small,Desserts,3,8.690305809124883,1
italian,1,1099,1,1099,1099,22.0,23.0,38.0,5023.0,0.5641025641025641,Tuesday,19,Evening,1.0,1099.0,Small,Italian,1,8.521981708148035,1
mexican,3,3885,3,1145,1445,23.0,23.0,34.0,5580.0,0.6571428571428571,Monday,2,Night,0.9583333333333334,1295.0,Medium,Mexican,3,8.627123250788433,1
cajun,1,1900,1,1900,1900,65.0,65.0,131.0,5893.0,0.4924242424242424,Monday,2,Night,0.9848484848484848,1900.0,Small,Latin,3,8.68169016329764,1
cafe,4,1889,4,482,630,21.0,17.0,20.0,5644.0,1.0,Sunday,22,Night,0.7727272727272727,472.25,Medium,Other,3,8.638525476583762,1
thai,2,1190,2,395,795,96.0,94.0,186.0,5289.0,0.5133689839572193,Thursday,2,Night,0.9690721649484536,595.0,Small,Asian,3,8.573573524852344,1
cafe,3,2530,3,550,990,10.0,10.0,14.0,5665.0,0.6666666666666666,Wednesday,3,Night,0.9090909090909092,843.3333333333334,Medium,Other,3,8.642238680390461,1
italian,1,1750,1,1750,1750,23.0,24.0,40.0,5058.0,0.5609756097560976,Tuesday,3,Night,1.0,1750.0,Small,Italian,3,8.528924114291936,1
salad,5,4065,5,400,1095,32.0,32.0,56.0,4945.0,0.5614035087719298,Monday,1,Night,0.9696969696969696,813.0,Medium,Healthy,3,8.506334448081361,1
burger,6,2192,6,133,569,59.0,57.0,79.0,5958.0,0.7375,Saturday,4,Night,0.95,365.3333333333333,Medium,Fast Food,3,8.69265796074698,1
salad,2,1600,2,300,1200,22.0,23.0,39.0,5970.0,0.55,Tuesday,2,Night,1.0,800.0,Small,Healthy,3,8.694669696546992,1
fast,6,827,3,100,189,1.0,1.0,0.0,6183.0,1.0,Friday,6,Morning,0.5,137.83333333333334,Medium,Fast Food,2,8.729720590267258,1
cafe,1,1190,1,645,645,2.0,2.0,2.0,5064.0,0.6666666666666666,Sunday,17,Evening,0.6666666666666666,1190.0,Small,Other,1,8.530109416682784,1
sandwich,4,4100,4,800,1200,68.0,68.0,131.0,6035.0,0.5151515151515151,Sunday,3,Night,0.9855072463768116,1025.0,Medium,Fast Food,3,8.70549681988774,1
thai,2,1881,2,834,879,7.0,10.0,14.0,6089.0,0.4666666666666667,Friday,1,Night,1.25,940.5,Small,Asian,3,8.714403360703942,1
dessert,3,2300,2,675,950,6.0,16.0,9.0,4920.0,0.6,Saturday,17,Evening,2.2857142857142856,766.6666666666666,Small,Desserts,1,8.501267040865978,1
seafood,2,1731,2,262,1336,3.0,8.0,15.0,5367.0,0.1875,Sunday,18,Evening,2.0,865.5,Small,Other,1,8.588210678651517,1
seafood,3,4365,2,975,1695,50.0,51.0,88.0,5187.0,0.5617977528089888,Thursday,3,Night,1.0,1455.0,Small,Other,3,8.554103545436334,1
seafood,3,3865,3,975,1495,24.0,24.0,34.0,5748.0,0.6857142857142857,Monday,20,Evening,0.96,1288.3333333333333,Medium,Other,1,8.656781205623291,1
seafood,2,2045,2,650,1395,12.0,15.0,18.0,4958.0,0.631578947368421,Sunday,22,Night,1.1538461538461535,1022.5,Small,Other,3,8.508959386489133,1
italian,2,2490,2,1195,1295,2.0,2.0,8.0,6029.0,0.2222222222222222,Monday,3,Night,0.6666666666666666,1245.0,Small,Italian,3,8.704502289721232,1
pizza,3,4300,3,1100,2000,28.0,31.0,66.0,5009.0,0.417910447761194,Monday,2,Night,1.0689655172413792,1433.3333333333333,Medium,Italian,3,8.51919119407891,1
pizza,3,2597,2,599,899,25.0,25.0,48.0,5415.0,0.5102040816326531,Monday,2,Night,0.9615384615384616,865.6666666666666,Small,Italian,3,8.59711281459211,1
sushi,4,4380,4,495,1895,37.0,30.0,59.0,5124.0,0.6166666666666667,Monday,2,Night,0.7894736842105263,1095.0,Medium,Asian,3,8.54188580400661,1
sushi,2,1045,2,450,595,37.0,37.0,59.0,4978.0,0.6166666666666667,Tuesday,3,Night,0.9736842105263158,522.5,Small,Asian,3,8.512984346642183,1
sushi,5,5775,5,595,2195,35.0,34.0,65.0,6167.0,0.5303030303030303,Monday,2,Night,0.9444444444444444,1155.0,Medium,Asian,3,8.727129915243166,1
korean,3,4297,3,1199,1599,70.0,71.0,108.0,5016.0,0.6422018348623854,Tuesday,2,Night,1.0,1432.3333333333333,Medium,Asian,3,8.520587424484253,1
middle-eastern,6,3780,4,495,1050,35.0,47.0,61.0,5310.0,0.5645161290322581,Sunday,4,Night,1.3055555555555556,630.0,Medium,Mediterranean,3,8.577535420422398,1
middle-eastern,2,2408,2,1116,1347,55.0,53.0,91.0,4991.0,0.5978260869565217,Saturday,3,Night,0.9464285714285714,1204.0,Small,Mediterranean,3,8.515591910049263,1
middle-eastern,4,4480,2,250,1495,62.0,50.0,84.0,6362.0,0.7294117647058823,Thursday,2,Night,0.7936507936507936,1120.0,Small,Mediterranean,3,8.758255243232792,1
middle-eastern,3,3085,2,495,1295,40.0,47.0,54.0,6080.0,0.7272727272727273,Tuesday,2,Night,1.146341463414634,1028.3333333333333,Small,Mediterranean,3,8.71292443512011,1
italian,3,2540,3,495,1395,43.0,52.0,57.0,6025.0,0.7413793103448276,Sunday,2,Night,1.181818181818182,846.6666666666666,Medium,Italian,3,8.703838719690246,1
middle-eastern,3,4991,2,1425,1701,67.0,68.0,105.0,5538.0,0.6320754716981132,Saturday,2,Night,1.0,1663.6666666666667,Small,Mediterranean,3,8.619569258033104,1
sandwich,7,5355,6,225,875,9.0,13.0,16.0,5006.0,0.5294117647058824,Saturday,19,Evening,1.3,765.0,Medium,Fast Food,1,8.518592212329946,1
sushi,5,6375,5,1195,1395,20.0,11.0,12.0,5155.0,1.5384615384615383,Tuesday,19,Evening,0.5238095238095238,1275.0,Medium,Asian,1,8.547916364059079,1
sushi,5,4575,5,495,1595,54.0,50.0,90.0,5739.0,0.5934065934065934,Saturday,2,Night,0.9090909090909092,915.0,Medium,Asian,3,8.655214489313613,1
middle-eastern,4,4975,3,495,1695,56.0,53.0,88.0,5485.0,0.6292134831460674,Friday,2,Night,0.9298245614035088,1243.75,Medium,Mediterranean,3,8.60995467149755,1
middle-eastern,2,2240,2,250,1495,46.0,44.0,59.0,5071.0,0.7666666666666667,Wednesday,19,Evening,0.9361702127659576,1120.0,Small,Mediterranean,1,8.531490496117062,1
italian,3,3250,2,850,1200,73.0,73.0,127.0,5053.0,0.5703125,Saturday,3,Night,0.9864864864864864,1083.3333333333333,Small,Italian,3,8.52793528794814,1
italian,6,6000,5,500,1200,67.0,60.0,96.0,5080.0,0.6907216494845361,Sunday,2,Night,0.8823529411764706,1000.0,Medium,Italian,3,8.533263371593732,1
italian,4,5050,3,850,1400,69.0,69.0,123.0,5582.0,0.5564516129032258,Saturday,1,Night,0.9857142857142858,1262.5,Medium,Italian,3,8.62748154531036,1
pizza,4,4506,4,479,1559,72.0,60.0,98.0,5425.0,0.7272727272727273,Friday,2,Night,0.821917808219178,1126.5,Medium,Italian,3,8.598957493218878,1
pizza,2,2888,2,1099,1389,34.0,30.0,52.0,5487.0,0.6415094339622641,Tuesday,1,Night,0.8571428571428571,1444.0,Small,Italian,3,8.610319169405722,1
pizza,1,2695,1,1995,1995,23.0,23.0,32.0,5064.0,0.696969696969697,Sunday,2,Night,0.9583333333333334,2695.0,Small,Italian,3,8.530109416682784,1
pizza,3,2845,2,425,1995,31.0,32.0,40.0,6155.0,0.7560975609756098,Sunday,3,Night,1.0,948.3333333333334,Small,Italian,3,8.72518249495877,1
afghan,2,1548,2,499,899,113.0,112.0,171.0,4944.0,0.6569767441860465,Monday,2,Night,0.9824561403508772,774.0,Small,Indian,3,8.506132244056813,1
indian,5,5065,5,415,1495,86.0,75.0,115.0,6114.0,0.7413793103448276,Thursday,2,Night,0.8620689655172413,1013.0,Medium,Indian,3,8.718500048121273,1
breakfast,5,2720,5,350,890,0.0,0.0,0.0,5891.0,0.0,Friday,1,Night,0.0,544.0,Medium,Other,3,8.681350777582521,1
mediterranean,4,4500,4,700,2200,51.0,51.0,104.0,5818.0,0.4857142857142857,Monday,2,Night,0.9807692307692308,1125.0,Medium,Mediterranean,3,8.66888370465667,1
pizza,4,5976,3,1399,1679,28.0,26.0,34.0,5012.0,0.8,Saturday,1,Night,0.896551724137931,1494.0,Medium,Italian,3,8.519789817263504,1
fast,1,2699,1,2699,2699,5.0,5.0,7.0,5342.0,0.625,Saturday,19,Evening,0.8333333333333334,2699.0,Small,Fast Food,1,8.583542571957771,1
mexican,2,1448,2,449,999,53.0,57.0,107.0,5452.0,0.4907407407407407,Thursday,4,Night,1.0555555555555556,724.0,Small,Mexican,3,8.60392119492606,1
dessert,1,700,1,700,700,16.0,29.0,31.0,5193.0,0.5,Saturday,6,Morning,1.7058823529411764,700.0,Small,Desserts,2,8.555259392222693,1
fast,4,995,3,0,741,3.0,4.0,6.0,6307.0,0.4285714285714285,Thursday,1,Night,1.0,248.75,Medium,Fast Food,3,8.74957394808293,1
italian,4,5195,4,999,1399,0.0,0.0,0.0,5389.0,0.0,Monday,0,Night,0.0,1298.75,Medium,Italian,3,8.592300663903043,1
pizza,1,1149,1,1149,1149,58.0,51.0,79.0,5128.0,0.725,Thursday,2,Night,0.864406779661017,1149.0,Small,Italian,3,8.542665987389269,1
pizza,2,3158,2,1479,1679,44.0,42.0,70.0,5929.0,0.6197183098591549,Monday,1,Night,0.9333333333333332,1579.0,Small,Italian,3,8.68777949199177,1
pizza,3,4037,3,1079,1559,44.0,40.0,72.0,6057.0,0.6027397260273972,Saturday,1,Night,0.8888888888888888,1345.6666666666667,Medium,Italian,3,8.709134991587183,1
italian,4,5295,3,895,1350,0.0,0.0,0.0,5334.0,0.0,Thursday,1,Night,0.0,1323.75,Medium,Italian,3,8.582044163735853,1
mexican,1,799,1,799,799,132.0,128.0,221.0,5057.0,0.5945945945945946,Saturday,4,Night,0.962406015037594,799.0,Small,Mexican,3,8.52872642722991,1
mexican,10,4660,4,299,699,50.0,49.0,47.0,6083.0,1.0416666666666667,Monday,20,Evening,0.9607843137254902,466.0,Medium,Mexican,1,8.713417653379183,1
latin-american,1,1700,1,1700,1700,77.0,82.0,200.0,5006.0,0.3830845771144278,Monday,2,Night,1.051282051282051,1700.0,Small,Mexican,3,8.518592212329946,1
pizza,2,2928,2,1429,1499,49.0,45.0,101.0,5245.0,0.4803921568627451,Saturday,2,Night,0.9,1464.0,Small,Italian,3,8.56522116042682,1
pizza,1,1389,1,1389,1389,48.0,39.0,54.0,5203.0,0.8727272727272727,Wednesday,2,Night,0.7959183673469388,1389.0,Small,Italian,3,8.557182839632397,1
pizza,4,3286,3,569,1149,43.0,41.0,65.0,5639.0,0.6515151515151515,Monday,1,Night,0.9318181818181818,821.5,Medium,Italian,3,8.637639344492104,1
pizza,2,1643,2,569,599,47.0,43.0,54.0,5069.0,0.8545454545454545,Wednesday,2,Night,0.8958333333333334,821.5,Small,Italian,3,8.531096096585228,1
pizza,1,1379,1,1379,1379,20.0,20.0,19.0,5170.0,1.0,Sunday,19,Evening,0.9523809523809524,1379.0,Small,Italian,1,8.550821372396221,1
pizza,4,3916,3,499,1159,36.0,34.0,42.0,6119.0,0.8372093023255814,Saturday,1,Night,0.918918918918919,979.0,Medium,Italian,3,8.719317375506371,1
italian,1,1840,1,1595,1595,0.0,0.0,0.0,5682.0,0.0,Thursday,2,Night,0.0,1840.0,Small,Italian,3,8.645234541297121,1
italian,4,4320,4,500,1325,0.0,0.0,0.0,6134.0,0.0,Sunday,2,Night,0.0,1080.0,Medium,Italian,3,8.721765357145012,1
italian,5,5385,3,695,1350,0.0,0.0,0.0,5330.0,0.0,Tuesday,1,Night,0.0,1077.0,Medium,Italian,3,8.581294116822761,1
greek,2,2396,2,1099,1099,116.0,122.0,174.0,5440.0,0.6628571428571428,Sunday,2,Night,1.0427350427350428,1198.0,Small,Mediterranean,3,8.601718146485926,1
pizza,1,2095,1,1795,1795,78.0,92.0,159.0,4972.0,0.4875,Thursday,3,Night,1.1645569620253164,2095.0,Small,Italian,3,8.511778558714738,1
pizza,2,3278,2,1579,1699,49.0,47.0,103.0,5017.0,0.4711538461538461,Saturday,2,Night,0.94,1639.0,Small,Italian,3,8.520786726926367,1
pizza,8,6132,6,149,1629,33.0,33.0,81.0,5652.0,0.4024390243902439,Saturday,4,Night,0.9705882352941176,766.5,Medium,Italian,3,8.63994165667529,1
pizza,1,1199,1,1199,1199,61.0,49.0,84.0,4987.0,0.7176470588235294,Saturday,2,Night,0.7903225806451613,1199.0,Small,Italian,3,8.514790306799927,1
italian,2,2625,2,1275,1350,0.0,0.0,0.0,5665.0,0.0,Saturday,3,Night,0.0,1312.5,Small,Italian,3,8.642238680390461,1
asian,3,2405,3,515,1195,6.0,6.0,5.0,4996.0,1.0,Sunday,2,Night,0.8571428571428571,801.6666666666666,Medium,Asian,3,8.516593011344206,1
mexican,4,2446,4,349,799,121.0,119.0,209.0,5010.0,0.5761904761904761,Sunday,3,Night,0.9754098360655736,611.5,Medium,Mexican,3,8.519390774959724,1
mexican,2,532,2,163,369,52.0,58.0,82.0,5083.0,0.6265060240963856,Sunday,5,Morning,1.0943396226415094,266.0,Small,Mexican,2,8.533853632309345,1
greek,3,2697,3,99,1899,81.0,81.0,162.0,5611.0,0.4969325153374233,Monday,1,Night,0.9878048780487804,899.0,Medium,Mediterranean,3,8.632662441222351,1
greek,4,6195,4,99,2499,78.0,77.0,198.0,5334.0,0.3919597989949748,Monday,2,Night,0.9746835443037974,1548.75,Medium,Mediterranean,3,8.582044163735853,1
greek,2,2198,2,1099,1099,96.0,97.0,171.0,5024.0,0.5581395348837209,Tuesday,2,Night,1.0,1099.0,Small,Mediterranean,3,8.522180732927277,1
pizza,4,3446,3,559,1579,54.0,40.0,66.0,5091.0,0.8059701492537313,Saturday,1,Night,0.7272727272727273,861.5,Medium,Italian,3,8.535425959677298,1
mexican,1,799,1,799,799,102.0,85.0,99.0,5072.0,1.02,Wednesday,2,Night,0.8252427184466019,799.0,Small,Mexican,3,8.53168763756669,1
greek,3,2489,2,695,1099,125.0,114.0,228.0,5342.0,0.5458515283842795,Saturday,2,Night,0.9047619047619048,829.6666666666666,Small,Mediterranean,3,8.583542571957771,1
greek,4,4596,2,699,1299,119.0,83.0,180.0,5812.0,0.6574585635359116,Saturday,2,Night,0.6916666666666667,1149.0,Small,Mediterranean,3,8.66785206770135,1
pizza,3,3557,3,1079,1399,36.0,44.0,78.0,5116.0,0.4556962025316455,Saturday,4,Night,1.1891891891891893,1185.6666666666667,Medium,Italian,3,8.540323608805092,1
middle-eastern,1,1459,1,1159,1159,46.0,46.0,57.0,5056.0,0.7931034482758621,Wednesday,1,Night,0.9787234042553192,1459.0,Small,Mediterranean,3,8.528528701079983,1
pizza,6,6324,4,499,1199,73.0,56.0,86.0,5679.0,0.8390804597701149,Friday,2,Night,0.7567567567567568,1054.0,Medium,Italian,3,8.644706511715198,1
pizza,3,4277,3,1099,1399,65.0,64.0,117.0,5393.0,0.5508474576271186,Saturday,3,Night,0.9696969696969696,1425.6666666666667,Medium,Italian,3,8.593042503699674,1
pizza,2,1168,2,569,599,25.0,26.0,30.0,5655.0,0.8064516129032258,Saturday,1,Night,1.0,584.0,Small,Italian,3,8.640472207576408,1
other,1,1800,1,1300,1300,27.0,19.0,20.0,5605.0,1.2857142857142858,Monday,0,Night,0.6785714285714286,1800.0,Small,Other,3,8.631592731724734,1
filipino,5,3930,4,145,1450,6.0,6.0,16.0,5164.0,0.3529411764705882,Wednesday,2,Night,0.8571428571428571,786.0,Medium,Asian,3,8.549660381553739,1
pizza,4,2218,4,195,1299,19.0,17.0,23.0,5962.0,0.7916666666666666,Monday,2,Night,0.85,554.5,Medium,Italian,3,8.693328989123106,1
greek,2,3098,2,1299,1799,130.0,137.0,258.0,6133.0,0.5019305019305019,Saturday,3,Night,1.045801526717557,1549.0,Small,Mediterranean,3,8.721602344674197,1
greek,5,4295,5,99,1599,81.0,81.0,162.0,5510.0,0.4969325153374233,Monday,1,Night,0.9878048780487804,859.0,Medium,Mediterranean,3,8.614501373883236,1
american,2,2690,2,1295,1395,8.0,9.0,15.0,5589.0,0.5,Thursday,1,Night,1.0,1345.0,Small,American,3,8.628734566149145,1
breakfast,2,1200,2,350,850,0.0,0.0,0.0,5182.0,0.0,Wednesday,14,Afternoon,0.0,600.0,Small,Other,0,8.553139318189707,1
dessert,1,1350,1,1350,1350,39.0,39.0,80.0,5037.0,0.4814814814814814,Monday,4,Night,0.975,1350.0,Small,Desserts,3,8.524764456912555,1
american,6,4398,6,406,1758,17.0,15.0,26.0,5137.0,0.6296296296296297,Thursday,2,Night,0.8333333333333334,733.0,Medium,American,3,8.544419177669829,1
american,1,1228,1,829,829,24.0,15.0,33.0,5974.0,0.7058823529411765,Saturday,3,Night,0.6,1228.0,Small,American,3,8.695339376799712,1
american,5,4095,4,449,1099,11.0,15.0,18.0,4987.0,0.5789473684210527,Sunday,2,Night,1.25,819.0,Medium,American,3,8.514790306799927,1
pizza,1,2320,1,1947,1947,99.0,114.0,239.0,5278.0,0.4125,Saturday,3,Night,1.14,2320.0,Small,Italian,3,8.571491964823617,1
greek,2,1594,2,495,1099,42.0,44.0,69.0,6048.0,0.6,Friday,21,Evening,1.0232558139534884,797.0,Small,Mediterranean,1,8.707648248106914,1
greek,2,3096,2,1199,1499,77.0,97.0,176.0,5020.0,0.4350282485875706,Saturday,4,Night,1.2435897435897436,1548.0,Small,Mediterranean,3,8.521384396034705,1
american,2,2990,2,1195,1795,33.0,33.0,41.0,5563.0,0.7857142857142857,Sunday,1,Night,0.9705882352941176,1495.0,Small,American,3,8.624072553043334,1
burger,4,940,4,152,515,4.0,4.0,4.0,4932.0,0.8,Sunday,22,Night,0.8,235.0,Medium,Fast Food,3,8.503702601233739,1
convenience-store,1,211,1,164,164,22.0,23.0,36.0,5577.0,0.5945945945945946,Tuesday,3,Night,1.0,211.0,Small,Other,3,8.626585568187433,1
other,6,3802,5,279,999,22.0,24.0,31.0,5469.0,0.6875,Friday,2,Night,1.0434782608695652,633.6666666666666,Medium,Other,3,8.607033895416027,1
vietnamese,7,4850,7,250,1425,14.0,14.0,24.0,4939.0,0.56,Sunday,3,Night,0.9333333333333332,692.8571428571429,Large,Asian,3,8.505120610181969,1
greek,5,5691,5,695,2099,102.0,100.0,197.0,5343.0,0.5151515151515151,Sunday,3,Night,0.970873786407767,1138.2,Medium,Mediterranean,3,8.583729715216482,1
pizza,3,4775,3,1050,1700,36.0,33.0,51.0,5639.0,0.6923076923076923,Sunday,2,Night,0.8918918918918919,1591.6666666666667,Medium,Italian,3,8.637639344492104,1
pizza,3,4250,3,1050,1700,57.0,57.0,113.0,6005.0,0.5,Saturday,3,Night,0.9827586206896552,1416.6666666666667,Medium,Italian,3,8.700514248543275,1
italian,2,3675,2,1825,1850,36.0,34.0,60.0,5341.0,0.5901639344262295,Saturday,1,Night,0.918918918918919,1837.5,Small,Italian,3,8.583355393669907,1
other,5,3053,4,279,899,21.0,23.0,36.0,5363.0,0.5675675675675675,Sunday,2,Night,1.0454545454545454,610.6,Medium,Other,3,8.587465244401569,1
other,1,999,1,999,999,11.0,13.0,17.0,4926.0,0.6111111111111112,Monday,0,Night,1.0833333333333333,999.0,Small,Other,3,8.502485562543963,1
mexican,13,4816,6,150,699,57.0,57.0,119.0,5010.0,0.475,Monday,19,Evening,0.9827586206896552,370.46153846153845,Medium,Mexican,1,8.519390774959724,1
vietnamese,2,1975,2,850,1125,15.0,15.0,23.0,5176.0,0.625,Monday,1,Night,0.9375,987.5,Small,Asian,3,8.551981016901902,1
vietnamese,3,2150,3,500,875,22.0,22.0,37.0,6128.0,0.5789473684210527,Saturday,3,Night,0.9565217391304348,716.6666666666666,Medium,Asian,3,8.720786883485731,1
salad,4,2410,4,360,1022,30.0,28.0,54.0,5101.0,0.5454545454545454,Saturday,2,Night,0.9032258064516128,602.5,Medium,Healthy,3,8.537387898701757,1
latin-american,5,3700,4,550,1100,2.0,2.0,2.0,5850.0,0.6666666666666666,Monday,1,Night,0.6666666666666666,740.0,Medium,Mexican,3,8.674367865788236,1
asian,6,5400,5,300,1600,31.0,31.0,33.0,5348.0,0.9117647058823528,Saturday,3,Night,0.96875,900.0,Medium,Asian,3,8.58466490653125,1
fast,1,1999,1,1999,1999,20.0,20.0,29.0,5302.0,0.6666666666666666,Thursday,2,Night,0.9523809523809524,1999.0,Small,Fast Food,3,8.57602797713713,1
pizza,1,1499,1,1099,1099,21.0,21.0,45.0,5178.0,0.4565217391304347,Monday,2,Night,0.9545454545454546,1499.0,Small,Italian,3,8.552367266423891,1
pizza,3,4900,3,1150,1725,66.0,62.0,127.0,6079.0,0.515625,Saturday,3,Night,0.9253731343283582,1633.3333333333333,Medium,Italian,3,8.712759974960212,1
pizza,2,3225,2,1300,1700,36.0,37.0,65.0,5267.0,0.5454545454545454,Monday,3,Night,1.0,1612.5,Small,Italian,3,8.569406062863171,1
pizza,2,3109,2,1190,1875,70.0,64.0,125.0,5849.0,0.5555555555555556,Saturday,3,Night,0.9014084507042254,1554.5,Small,Italian,3,8.674196940225903,1
mexican,9,5184,4,295,699,40.0,63.0,54.0,5049.0,0.7272727272727273,Monday,19,Evening,1.5365853658536586,576.0,Medium,Mexican,1,8.527143522269405,1
mexican,4,1600,2,150,650,75.0,68.0,147.0,5471.0,0.5067567567567568,Friday,19,Evening,0.8947368421052632,400.0,Small,Mexican,1,8.607399459302387,1
other,3,2000,3,500,900,111.0,111.0,179.0,5209.0,0.6166666666666667,Saturday,3,Night,0.9910714285714286,666.6666666666666,Medium,Other,3,8.558335134747413,1
other,4,3800,2,950,950,119.0,105.0,196.0,5851.0,0.6040609137055838,Saturday,3,Night,0.875,950.0,Small,Other,3,8.674538762140015,1
sandwich,2,4750,1,1150,1150,23.0,22.0,58.0,6080.0,0.3898305084745763,Monday,1,Night,0.9166666666666666,2375.0,Small,Fast Food,3,8.71292443512011,1
pizza,3,5450,3,1150,1500,48.0,56.0,82.0,6061.0,0.5783132530120482,Sunday,2,Night,1.1428571428571428,1816.6666666666667,Medium,Italian,3,8.709795057617749,1
pizza,1,1700,1,1700,1700,53.0,50.0,101.0,5905.0,0.5196078431372549,Sunday,3,Night,0.925925925925926,1700.0,Small,Italian,3,8.683724062303869,1
pizza,2,2275,2,550,1725,41.0,38.0,54.0,5208.0,0.7454545454545455,Monday,1,Night,0.9047619047619048,1137.5,Small,Italian,3,8.558143177745192,1
pizza,2,3625,2,1150,2300,45.0,42.0,64.0,4992.0,0.6923076923076923,Sunday,1,Night,0.9130434782608696,1812.5,Small,Italian,3,8.51579221050061,1
smoothie,1,629,1,529,529,17.0,18.0,16.0,5963.0,1.0,Wednesday,19,Evening,1.0,629.0,Small,Fast Food,1,8.69349667588463,1
japanese,4,2680,4,495,995,89.0,88.0,144.0,5423.0,0.6137931034482759,Monday,2,Night,0.9777777777777776,670.0,Medium,Asian,3,8.598588829620232,1
japanese,4,2960,4,475,1095,58.0,103.0,58.0,5494.0,0.9830508474576272,Monday,2,Night,1.7457627118644068,740.0,Medium,Asian,3,8.611593866837723,1
fast,1,899,1,899,899,13.0,13.0,14.0,4976.0,0.8666666666666667,Thursday,1,Night,0.9285714285714286,899.0,Small,Fast Food,3,8.512582578858554,1
japanese,8,4325,6,195,1295,100.0,93.0,175.0,6139.0,0.5681818181818182,Saturday,3,Night,0.9207920792079208,540.625,Medium,Asian,3,8.722580021141189,1
seafood,3,4385,3,1295,1595,25.0,22.0,40.0,5176.0,0.6097560975609756,Saturday,3,Night,0.8461538461538461,1461.6666666666667,Medium,Other,3,8.551981016901902,1
japanese,4,2285,4,200,1195,23.0,25.0,34.0,5189.0,0.6571428571428571,Wednesday,21,Evening,1.0416666666666667,571.25,Medium,Asian,1,8.554488976159934,1
convenience-store,1,749,1,749,749,87.0,84.0,119.0,5536.0,0.725,Thursday,2,Night,0.9545454545454546,749.0,Small,Other,3,8.619208116822968,1
